"NAME","GEOG","NID","ASSESSMENT_CHANGE","SALES_QUARTILE","OVER_UNDER","D_OVER_UNDER","COUNT","D_COUNT","MED_SALES_PRICE","MED_SALES_RATIO","COD","D_COD","PRD","N_LOW_COUNT","VCS_LOW_COUNT"
"Buck Crossing","neighborhood",160,83.111391607874,"Q3","Accurate","Accurate",2,2,559000,0.551583781362007,1.84309600490604,5.11177684830125,0.99996702978108,"Y",NA
"Buck Crossing","neighborhood",161,85.9458079012076,"Q4","Accurate","Accurate",2,2,607500,0.548207244510708,0.672723101809177,5.69263798499913,0.999861598766234,"Y",NA
"Burch Avenue","neighborhood",162,148.61537553134,"Q1","Underassessed","Underassessed",4,4,375000,0.459344225108225,6.38091668344509,21.7964675955275,0.860142971083897,NA,NA
"Burch Avenue","neighborhood",163,93.7101138496415,"Q2","Accurate","Accurate",2,2,427500,0.576408251231527,1.53889542318182,1.52594936748468,1.00027005456297,NA,NA
"Burch Avenue","neighborhood",164,71.0167515124336,"Q2","Underassessed","Underassessed",2,2,612500,0.432030018674136,22.7181774790652,25.6784513878244,0.726179579574829,NA,NA
"Burch Avenue","neighborhood",165,115.167558118125,"Q3","Underassessed","Underassessed",4,4,685250,0.428409804302568,13.5614869922103,31.0684161396849,0.877821585832016,NA,NA
"Burch Avenue","neighborhood",166,86.0905475559577,"Q4","Underassessed","Underassessed",4,4,920000,0.346691235955056,32.2583247333703,37.8272812752185,0.678660287499261,NA,NA
"Cameron Woods","neighborhood",167,69.0758776556554,"Q1","Overassessed","Overassessed",4,4,492500,0.761498215686275,13.1181550589325,40.7503820325161,1.02120883506551,NA,NA
"Cameron Woods","neighborhood",168,77.2331756860906,"Q2","Accurate","Accurate",3,3,575000,0.587582905982906,0.428797512799726,1.06593278969807,1.000099635974,NA,NA
"Cameron Woods","neighborhood",169,68.0060743610514,"Q3","Accurate","Accurate",2,2,620000,0.60089546875,4.26704311872048,4.41089568380073,0.99862542653082,NA,NA
"Cameron Woods","neighborhood",170,69.2430009847774,"Q4","Accurate","Accurate",3,3,675000,0.566337777777778,1.22281770069252,3.04056953034121,0.970163612776089,NA,NA
"Cardinal Lake","neighborhood",171,83.8598478482332,"Q1","Overassessed","Overassessed",10,10,292500,0.772996113167636,7.00029376550853,29.9217733635867,1.00297338340745,NA,NA
"Cardinal Lake","neighborhood",172,88.4799790586293,"Q2","Accurate","Accurate",3,3,357000,0.579441666666667,1.35263775069638,1.45479111163443,0.999796718378359,NA,NA
"Cardinal Lake","neighborhood",173,80.799859461911,"Q2","Overassessed","Overassessed",6,6,354250,0.702771186584951,4.85690707556345,20.2320282237852,1.00092990694485,NA,NA
"Cardinal Lake","neighborhood",174,82.8934992985574,"Q2","Underassessed","Underassessed",3,3,340000,0.514859943977591,0.623848434691451,11.4584980659495,0.999854734197813,NA,NA
"Cardinal Lake","neighborhood",175,83.968357664057,"Q3","Accurate","Accurate",7,7,385000,0.586321052631579,4.3651115308886,4.52626019689028,0.999092233287833,NA,NA
"Cardinal Lake","neighborhood",176,76.5235864979633,"Q3","Overassessed","Overassessed",3,3,378500,0.719784810126582,2.19320251090514,21.2866402582049,0.999809950716066,NA,NA
"Cardinal Lake","neighborhood",177,85.3722412132434,"Q3","Underassessed","Underassessed",2,2,378000,0.510763422572178,0.885846015565482,12.1340487947629,1.0000703101825,NA,NA
"Cardinal Lake","neighborhood",178,81.0104740699638,"Q4","Accurate","Accurate",6,6,462500,0.584280267673301,2.53423660725854,2.58002199681915,0.995274278450563,NA,NA
"Cardinal Lake","neighborhood",179,77.1778216151936,"Q4","Overassessed","Overassessed",4,4,408000,0.670457887780848,5.22884806115649,16.9194417234551,1.00048890139788,NA,NA
"Cardinal Lake","neighborhood",180,82.2681548227904,"Q4","Underassessed","Underassessed",2,2,437500,0.516122996333159,1.31053261269805,11.2120484600647,0.999326465753319,NA,NA
"Carillon Forest","neighborhood",181,85.0657008585364,"Q1","Overassessed","Overassessed",7,7,526000,0.735192523364486,5.60109655139361,27.0884100746911,1.00494308003825,NA,NA
"Carillon Forest","neighborhood",182,81.8114187828746,"Q2","Accurate","Accurate",4,4,609250,0.578938621138211,4.14160220866809,4.12478895203584,0.996086999324104,NA,NA
"Carillon Forest","neighborhood",183,86.2233765654672,"Q2","Overassessed","Overassessed",3,3,580000,0.661492254733219,1.82203636569479,14.0938697817254,1.0002498337443,NA,NA
"Carillon Forest","neighborhood",184,80.226436661513,"Q3","Accurate","Accurate",2,2,667500,0.590285418304323,2.26056955688307,2.29551828325706,0.990193989251882,NA,NA
"Carillon Forest","neighborhood",185,87.2533039499408,"Q3","Overassessed","Overassessed",3,3,648500,0.714420634920635,0.379335924721875,22.9926164673695,1.00007840417963,NA,NA
"Carillon Forest","neighborhood",186,88.8537786768043,"Q3","Underassessed","Underassessed",2,2,696500,0.528585542292865,0.383310143940204,9.06813327977626,0.999964229335069,NA,NA
"Carillon Forest","neighborhood",187,90.3221722667801,"Q4","Accurate","Accurate",3,3,730000,0.557258974358974,1.16130595543595,5.2434278528562,1.01215189585692,NA,NA
"Carillon Forest","neighborhood",188,85.4156252057943,"Q4","Underassessed","Underassessed",4,4,911500,0.521434770457639,4.24710518770299,13.0581972036349,1.01909177927525,NA,NA
"Carolina Arbors","neighborhood",189,57.3078177133612,"Q1","Overassessed","Overassessed",17,17,443000,0.716695454545455,9.12141184945563,26.9068533409791,1.00784962344403,NA,NA
"Carolina Arbors","neighborhood",190,62.7067596654075,"Q2","Accurate","Accurate",5,5,545000,0.609145132743363,2.57876758934806,4.57327757300215,0.99929475205125,NA,NA
"Carolina Arbors","neighborhood",191,60.6536386888775,"Q2","Overassessed","Overassessed",12,12,489000,0.70826734809998,4.39542942855362,20.1605868802066,1.00064899537413,NA,NA
"Carolina Arbors","neighborhood",192,55.5816369534201,"Q3","Accurate","Accurate",7,7,615000,0.606028358208955,2.35510481421775,3.78402856710299,0.999504109878798,NA,NA
"Carolina Arbors","neighborhood",193,51.164739384517,"Q3","Overassessed","Overassessed",10,10,6e+05,0.664504734042553,6.75152250779212,19.2594706833971,0.99810856280914,NA,NA
"Carolina Arbors","neighborhood",194,67.718621647245,"Q4","Accurate","Accurate",9,9,775000,0.599394838709677,2.91692382241982,3.66263302738263,1.00078242030619,NA,NA
"Carolina Arbors","neighborhood",195,51.045184404601,"Q4","Overassessed","Overassessed",8,8,844500,0.650562390670554,3.71995449096053,14.131111677484,0.998981897585763,NA,NA
"Chancellor's Ridge","neighborhood",196,80.6458985018946,"Q1","Accurate","Accurate",5,5,435000,0.616306954436451,4.13839940052017,5.59212591090081,0.992125882537613,NA,NA
"Chancellor's Ridge","neighborhood",197,78.126270893972,"Q1","Overassessed","Overassessed",12,12,414000,0.762482810457516,6.36746076170974,29.2362673403135,1.00230193755416,NA,NA
"Chancellor's Ridge","neighborhood",198,82.1921493449472,"Q2","Accurate","Accurate",9,9,510000,0.57914375,4.16853055070678,4.19426476373155,0.977774560740652,NA,NA
"Chancellor's Ridge","neighborhood",199,74.0981249592673,"Q2","Overassessed","Overassessed",8,8,490000,0.66908023687149,4.53915246260387,18.1562436277989,0.994312891081059,NA,NA
"Chancellor's Ridge","neighborhood",200,76.2489227564145,"Q3","Accurate","Accurate",5,5,565000,0.561131578947368,2.80737515628721,4.49710150931021,0.9868617890851,NA,NA
"Chancellor's Ridge","neighborhood",201,66.9997676943092,"Q3","Overassessed","Overassessed",2,2,544250,0.707517320399957,2.16471028995916,21.713262155803,1.00044765994709,NA,NA
"Chancellor's Ridge","neighborhood",202,91.9815660897587,"Q3","Underassessed","Underassessed",10,10,570000,0.514455109142676,2.29068109866791,11.8019377588593,0.997539654180365,NA,NA
"Chancellor's Ridge","neighborhood",203,79.2515710322163,"Q4","Accurate","Accurate",6,6,696000,0.558774040178571,2.33853402107775,3.99390418973017,0.99540895306064,NA,NA
"Chancellor's Ridge","neighborhood",204,65.426643500408,"Q4","Overassessed","Overassessed",3,3,650000,0.65096437994723,1.43377431924181,11.4358301977239,0.999412393975665,NA,NA
"Chancellor's Ridge","neighborhood",205,84.9500512561755,"Q4","Underassessed","Underassessed",8,8,672500,0.512622360420122,2.90845348482171,12.8588038618855,0.995831226552658,NA,NA
"Chapel Hill Road","neighborhood",206,79.1982654136951,"Q2","Underassessed","Underassessed",2,2,408500,0.517276229999401,1.91257641398753,11.0136592086654,1.00007023417658,"Y",NA
"Chelsea Meadows","neighborhood",207,74.1959016199519,"Q1","Overassessed","Overassessed",7,7,449000,0.763620137299771,7.71942265877614,34.8769228808523,1.00156586064993,NA,NA
"Chelsea Meadows","neighborhood",208,74.1517807395342,"Q2","Accurate","Accurate",3,3,560000,0.601942857142857,1.91671206996635,3.16859200863444,0.992242590127933,NA,NA
"Chelsea Meadows","neighborhood",209,75.4126813815782,"Q2","Overassessed","Overassessed",4,4,542750,0.657762243786176,2.30757622291465,13.1520343857077,1.00073720026732,NA,NA
"Chelsea Meadows","neighborhood",210,77.7414634921142,"Q3","Accurate","Accurate",5,5,6e+05,0.578317434210526,4.33510763472561,4.41544067415334,0.998756459315317,NA,NA
"Chelsea Meadows","neighborhood",211,92.9475486072915,"Q4","Underassessed","Underassessed",5,5,765000,0.512844444444444,2.52585668136215,13.1815530901496,0.99984737469506,NA,NA
"Cleveland-Holloway","neighborhood",212,259.593509601305,"Q1","Accurate","Accurate",5,5,226000,0.608269911504425,2.70201509844343,3.75535740857734,1.00388876894755,NA,NA
"Cleveland-Holloway","neighborhood",213,92.4314819612949,"Q1","Overassessed","Overassessed",8,8,232500,0.708483806477409,6.74128200514979,22.6372462867962,0.972583631364145,NA,NA
"Cleveland-Holloway","neighborhood",214,123.870800522076,"Q1","Underassessed","Underassessed",4,4,265000,0.48436,11.6665474617463,24.6013247436206,0.869115649373674,NA,NA
"Cleveland-Holloway","neighborhood",215,74.4599654675692,"Q2","Accurate","Accurate",3,3,515000,0.574040776699029,1.59197503549077,1.98827537024747,1.00037634545972,NA,NA
"Cleveland-Holloway","neighborhood",216,59.5128750881614,"Q2","Overassessed","Overassessed",10,10,477500,0.692953684210526,6.6377797703376,20.2277725749497,0.965979777746492,NA,NA
"Cleveland-Holloway","neighborhood",217,68.145150119173,"Q2","Underassessed","Underassessed",4,4,502000,0.516555843550236,8.6895694793689,17.4781375368341,0.797123047537073,NA,NA
"Cleveland-Holloway","neighborhood",218,125.671728414622,"Q3","Accurate","Accurate",9,9,625000,0.604037168141593,3.4359137351311,4.6930049011042,0.998587307497691,NA,NA
"Cleveland-Holloway","neighborhood",219,88.8546646232639,"Q3","Underassessed","Underassessed",7,7,687000,0.479606557377049,6.68535487004907,19.9729167751027,0.902917101553633,NA,NA
"Cleveland-Holloway","neighborhood",220,61.3924851953117,"Q4","Accurate","Accurate",5,5,805000,0.577074860335196,3.33228301464204,3.6810059227385,0.950359080591983,NA,NA
"Cleveland-Holloway","neighborhood",221,55.044393437953,"Q4","Overassessed","Overassessed",3,3,835000,0.670994029850746,4.67174517899163,16.7705498223802,0.998545019732215,NA,NA
"Cleveland-Holloway","neighborhood",222,90.7836729067799,"Q4","Underassessed","Underassessed",8,8,799000,0.421654190030628,22.505875968562,32.8707004742632,0.770867663704204,NA,NA
"Cole Mill Road","neighborhood",223,89.6702575949896,"Q1","Accurate","Accurate",3,3,275000,0.612023255813953,2.93374028027034,4.85065293268473,1.00022532175176,NA,NA
"Cole Mill Road","neighborhood",224,78.8780146926057,"Q1","Overassessed","Overassessed",3,3,288000,0.712983193277311,1.20432147175031,22.0746469214246,0.999592730475378,NA,NA
"Cole Mill Road","neighborhood",225,75.5669070799461,"Q2","Overassessed","Overassessed",3,3,352000,0.721741538461538,6.63854587184002,27.1629560976653,0.957492831163765,NA,NA
"Cole Mill Road","neighborhood",226,103.98745991579,"Q2","Underassessed","Underassessed",3,3,365000,0.483154285714286,3.82729582358051,16.1868702797096,0.954869681394979,NA,NA
"Cole Mill Road","neighborhood",227,67.9532622411504,"Q3","Overassessed","Overassessed",4,4,510000,0.691834741852632,3.75845261819887,19.7833544939068,1.00087188531617,NA,NA
"Cole Mill Road","neighborhood",228,71.6164237792569,"Q4","Accurate","Accurate",3,3,620000,0.599364102564103,3.19370879973151,4.32889919600052,0.96135926508633,NA,NA
"Cole Mill Road","neighborhood",229,79.7264417717864,"Q4","Overassessed","Overassessed",2,2,812500,0.841774611005693,15.7821230750379,44.8093650167001,1.00733750359686,NA,NA
"Coles Pond","neighborhood",230,93.8011912906748,"Q3","Underassessed","Underassessed",2,2,650000,0.50615,3.69075752855265,12.9276897343877,1,"Y",NA
"College View / NCCU","neighborhood",231,87.6764298354465,"Q1","Accurate","Accurate",11,11,187500,0.593886486486486,4.45496105018811,4.81040716264451,0.978715367044212,NA,NA
"College View / NCCU","neighborhood",232,88.7687222674921,"Q1","Overassessed","Overassessed",29,29,160000,0.72472131147541,23.1701773672297,44.3024910073555,1.0731189308557,NA,NA
"College View / NCCU","neighborhood",233,94.7091725559177,"Q1","Underassessed","Underassessed",6,6,185000,0.471724242424242,6.94212314217511,19.1026214922415,0.879332399466828,NA,NA
"College View / NCCU","neighborhood",234,90.0923199467099,"Q2","Accurate","Accurate",15,15,230000,0.57516,3.80917445763728,3.92498981419106,0.99843121934697,NA,NA
"College View / NCCU","neighborhood",235,72.3280599841896,"Q2","Overassessed","Overassessed",9,9,225000,0.737954545454545,5.162271367262,25.08653803449,0.99871545370808,NA,NA
"College View / NCCU","neighborhood",236,94.8939255607044,"Q2","Underassessed","Underassessed",22,22,245000,0.48930993609565,6.84422030418506,18.3820689609396,0.950519356997522,NA,NA
"College View / NCCU","neighborhood",237,83.6425514058511,"Q3","Accurate","Accurate",7,7,280500,0.563896774193548,4.70955026172988,4.99622126352119,0.969301495013373,NA,NA
"College View / NCCU","neighborhood",238,80.2136393158238,"Q3","Overassessed","Overassessed",2,2,281250,0.789556666666667,18.9933591424724,35.8263816107529,0.963471388221206,NA,NA
"College View / NCCU","neighborhood",239,102.038647782812,"Q3","Underassessed","Underassessed",37,37,292500,0.431257627118644,11.630592732421,26.9935404536913,0.911991545112988,NA,NA
"College View / NCCU","neighborhood",240,85.490127364899,"Q4","Accurate","Accurate",5,5,397500,0.579021276595745,4.49511822729401,4.55585722050924,1.00265216118231,NA,NA
"College View / NCCU","neighborhood",241,77.7609144618528,"Q4","Overassessed","Overassessed",6,6,327250,0.664278845108696,8.98937104879845,21.4473409884341,1.00526604783845,NA,NA
"College View / NCCU","neighborhood",242,100.150980011794,"Q4","Underassessed","Underassessed",34,34,382500,0.397270566318927,22.7431766542028,35.6528560266006,0.768543742582282,NA,NA
"Colonial Village","neighborhood",243,60.8852150041998,"Q1","Overassessed","Overassessed",24,24,191750,0.836130466284913,19.7287712979017,56.4225172402124,0.987452715715838,NA,NA
"Colonial Village","neighborhood",244,60.1696095225638,"Q2","Accurate","Accurate",6,6,3e+05,0.587443076923077,4.05662030948247,4.30258286241279,0.971165730120591,NA,NA
"Colonial Village","neighborhood",245,44.4975897412369,"Q2","Overassessed","Overassessed",13,13,280000,0.73471096345515,8.28747919073234,28.3679679637883,1.00104168449911,NA,NA
"Colonial Village","neighborhood",246,82.7885938015586,"Q2","Underassessed","Underassessed",5,5,277500,0.47607619047619,6.26693015303382,19.3731069518782,0.959211705888615,NA,NA
"Colonial Village","neighborhood",247,51.1790772491056,"Q3","Accurate","Accurate",8,8,337500,0.60140636523266,4.64666435194763,5.42529179003439,1.00036569206313,NA,NA
"Colonial Village","neighborhood",248,35.2731807140689,"Q3","Overassessed","Overassessed",7,7,360000,0.646730555555556,7.77622017124019,18.8303357601442,1.00865550561101,NA,NA
"Colonial Village","neighborhood",249,73.8250653760615,"Q3","Underassessed","Underassessed",9,9,350000,0.479706060606061,6.31600005879135,19.6153729711929,0.973159533765169,NA,NA
"Colonial Village","neighborhood",250,59.0657219996906,"Q4","Accurate","Accurate",9,9,445000,0.555619469026549,3.14442381089852,4.83181218058539,0.960887118285548,NA,NA
"Colonial Village","neighborhood",251,40.6175250138469,"Q4","Overassessed","Overassessed",2,2,487500,0.694397353700516,4.76068461523662,19.4562517613977,1.00713047622292,NA,NA
"Colonial Village","neighborhood",252,70.5683950581839,"Q4","Underassessed","Underassessed",13,13,450000,0.451302222222222,10.3134413817465,23.4683301977525,0.79516494980291,NA,NA
"Colony Park","neighborhood",253,61.8095660508526,"Q1","Accurate","Accurate",2,2,467000,0.609266988416988,1.12620298523164,4.8113884224819,0.929101842155351,NA,NA
"Colony Park","neighborhood",254,49.0025515784626,"Q1","Overassessed","Overassessed",4,4,433250,0.727823632890765,13.3267406621998,32.451595886722,1.0249163402712,NA,NA
"Colony Park","neighborhood",255,42.1553942288661,"Q2","Overassessed","Overassessed",3,3,531000,0.667885436893204,3.98193579318819,15.2950278619416,1.00236070242143,NA,NA
"Colony Park","neighborhood",256,62.0029537671053,"Q2","Underassessed","Underassessed",2,2,565000,0.494293584018801,2.43023646798203,14.9673331818896,0.85517135516599,NA,NA
"Colony Park","neighborhood",257,59.3440920687072,"Q3","Overassessed","Overassessed",3,3,649000,0.662491525423729,4.1645027141111,15.6600205042781,1.00792922031684,NA,NA
"Colony Park","neighborhood",258,69.7464058077023,"Q4","Overassessed","Overassessed",2,2,800500,0.643679652452359,0.279399904019753,10.7313531759226,0.99201036893992,NA,NA
"Colony Park","neighborhood",259,78.3002938093071,"Q4","Underassessed","Underassessed",2,2,777500,0.429528068651778,9.58508938104275,26.1088585173627,0.826057401814234,NA,NA
"Colony Woods","neighborhood",260,78.2187582198458,"Q1","Underassessed","Underassessed",3,3,430000,0.503195454545455,2.35092177405235,12.3094277953363,0.999846364456816,NA,NA
"Colony Woods","neighborhood",261,73.4771903964436,"Q2","Underassessed","Underassessed",4,4,461750,0.494546526976508,1.86141563869573,14.7023706743475,0.962458040782608,NA,NA
